Datum,GLD_Goldpreis,Silber_Preis,SP500_Aktienmarkt,Oelpreis_USO,EUR_USD_Waehrung,GDX_GoldMinen,Rhodium_Preis
2018-07-24,116.040001,38450,281.609985,14.23,1.1686,21.506212,2350
2018-07-25,116.68,38559,284.01001,14.42,1.1728,21.685263,2350
2018-07-26,115.769997,38275,283.339996,14.47,1.1643,21.277420000000006,2340
2018-07-27,115.830002,38326,281.420013,14.32,1.1658,21.207788,2340
2018-07-30,115.650002,38342,279.950012,14.54,1.1706,21.158052,2340
2018-08-01,115.139999,37956,280.859985,14.09,1.166,20.998896,2325
2018-08-02,114.519997,37941,282.390015,14.36,1.1584,20.82979,2325
2018-08-03,114.919998,38072,283.600006,14.27,1.1567,21.048632,2335
2018-08-06,114.330002,37896,284.640015,14.31,1.1554,20.789999,2335
2018-08-07,114.589996,37883,285.579987,14.36,1.1599,20.551264,2335
2018-08-08,114.910004,37947,285.459991,13.9,1.1611,20.650738,2335
2018-08-09,114.739998,38127,285.070007,13.88,1.1527,20.601,2345
2018-08-10,114.690002,37968,283.160004,14.08,1.1411,20.45179,2345
2018-08-13,112.959999,37711,282.100006,14.01,1.1409,19.874842,2345
2018-08-14,113.07,37799,283.899994,13.99,1.1344,19.665949,2350
2018-08-16,111.099998,36889,284.059998,13.63,1.1377,18.064421,2360
2018-08-17,112.129997,36778,285.059998,13.69,1.1439,18.621473,2360
2018-08-20,112.690002,36778,285.670013,13.76,1.1481,18.691107,2380
2018-08-21,113.019997,36952,286.339996,13.83,1.1571,18.820421,2380
2018-08-22,113.269997,36900,286.170013,14.27,1.1597,18.959684,2380
2018-08-23,112.199997,36608,285.790009,14.27,1.1539,18.362841,2380
2018-08-24,114.160004,37004,287.51001,14.43,1.1623,18.850264000000006,2380
2018-08-27,114.589996,37150,289.7799990000001,14.5,1.1678,19.178528,2380
2018-08-28,113.68,37120,289.920013,14.43,1.1695,18.820421,2390
2018-08-29,114.199997,37135,291.480011,14.66,1.1708,18.890053,2390
2018-08-30,113.639999,36861,290.299988,14.75,1.1671,18.591633,2390
2018-09-04,112.93,36156,289.809998,14.58,1.1582,17.925158,2390
2018-09-05,113.32,36516,289.0299990000001,14.49,1.1629,17.775948,2390
2018-09-06,113.540001,37151,288.160004,14.3,1.1622,17.746105,2390
2018-09-07,113.230003,37167,287.600006,14.28,1.1553,17.785894,2400
2018-09-10,113.150002,37494,288.100006,14.21,1.1594,17.517317000000002,2400
2018-09-11,113.220001,37401,289.049988,14.6,1.1607,17.477526,2400
2018-09-12,114.169998,37283,289.119995,14.78,1.1626,18.014685,2410
2018-09-13,113.760002,37061,290.829987,14.49,1.169,17.994789,2420
2018-09-14,113.019997,36993,290.880005,14.5,1.163,17.885368,2420
2018-09-17,113.610001,37433,289.339996,14.47,1.1683,18.223579,2430
2018-09-18,113.440002,37438,290.910004,14.69,1.1667,18.333,2440
2018-09-19,113.879997,37321,291.220001,14.94,1.1673,18.651316,2485
2018-09-20,114.269997,37259,293.579987,14.8,1.1777,18.830368,2545
2018-09-21,113.489998,37590,291.98999,14.96,1.175,18.681158,2565
2018-09-24,113.470001,37867,291.019989,15.25,1.1748,18.701052,2575
2018-09-25,113.650002,38242,290.75,15.27,1.1772,18.75079,2575
2018-09-26,113.050003,37866,289.880005,15.11,1.1740000000000002,18.323053,2580
2018-09-27,112.050003,37599,290.690002,15.26,1.1641,18.243473,2580
2018-10-01,112.57,38445,291.730011,15.95,1.1578,18.452368,2580
2018-10-03,113.419998,39092,291.720001,16.08,1.1478,18.691107,2580
2018-10-04,113.480003,38971,289.440002,15.74,1.1515,18.651316,2580
2018-10-05,113.800003,39274,287.820007,15.69,1.1524,18.551842,2580
2018-10-08,112.540001,38458,287.820007,15.68,1.1492,18.611526,2570
2018-10-09,112.599998,38621,287.399994,15.82,1.149,18.293211,2570
2018-10-10,112.879997,38485,278.299988,15.38,1.152,18.531946,2565
2018-10-11,115.779999,38889,272.170013,14.95,1.1594,19.765423,2525
2018-10-12,115.230003,38918,275.950012,15.12,1.1563,19.646053,2515
2018-10-15,116.0,39153,274.399994,15.13,1.1579,19.95442,2500
2018-10-16,115.800003,38864,280.399994,15.19,1.1575,19.884789,2490
2018-10-17,115.790001,38835,280.450012,14.82,1.1501,19.80521,2490
2018-10-18,115.919998,38859,276.399994,14.56,1.1453,19.894737,2490
2018-10-19,116.010002,38796,276.25,14.72,1.1515,19.904684,2490
2018-10-22,115.709999,38730,275.01001,14.74,1.1465,19.755474,2490
2018-10-23,116.389999,39113,273.609985,14.04,1.1471,19.994211,2480
2018-10-24,116.660004,38836,265.320007,14.05,1.1392,19.765423,2480
2018-10-25,116.400002,38615,270.079987,14.21,1.1376,18.9,2470
2018-10-26,116.769997,38712,265.329987,14.33,1.1403,18.959684,2450
2018-10-29,116.309998,38285,263.859985,14.11,1.1373,18.909948,2440
2018-10-30,115.800003,38328,267.769989,14.03,1.1344,19.04921,2425
2018-11-01,116.629997,38771,273.51001,13.46,1.1409,19.466999,2425
2018-11-02,116.650002,38620,271.890015,13.31,1.1387,19.526684,2425
2018-11-05,116.370003,38359,273.390015,13.3,1.1407,19.457052,2425
2018-11-06,116.040001,38128,275.119995,13.18,1.1427,19.297895,2440
2018-11-07,116.029999,38257,281.01001,13.06,1.1426,19.208368,2440
2018-11-08,115.779999,37613,280.5,12.84,1.1363,19.278,2450
2018-11-09,114.480003,36880,277.76001,12.7,1.1336,18.939791,2460
2018-11-12,113.660004,36695,272.570007,12.48,1.1218,18.512053,2485
2018-11-13,113.699997,36385,272.059998,11.69,1.1291,18.323053,2500
2018-11-14,114.639999,36494,270.200012,11.95,1.131,18.730894,2515
2018-11-15,114.769997,36691,273.019989,11.98,1.1328,18.989527,2515
2018-11-16,115.620003,36991,273.730011,12.07,1.142,19.278,2525
2018-11-19,115.669998,36864,269.100006,12.14,1.1453,19.287947,2540
2018-11-20,115.669998,36592,264.119995,11.27,1.1371,19.19842,2550
2018-11-21,115.860001,36909,265.019989,11.52,1.1385,19.705736,2570
2018-11-23,115.769997,36061,263.25,10.83,1.1341,19.258106,2575
2018-11-26,115.639999,36024,267.5,10.94,1.1328,19.158632,2575
2018-11-27,114.949997,35772,268.399994,10.95,1.1288,18.770685,2585
2018-11-28,115.379997,36124,274.579987,10.66,1.1366,19.238211,2585
2018-11-29,115.739998,35614,273.980011,10.87,1.1393,19.069105,2590
2018-12-03,116.410004,36153,279.299988,11.27,1.1354,19.337685,2600
2018-12-04,117.120003,36634,270.25,11.18,1.1345,19.496843,2600
2018-12-06,117.139999,37218,269.839996,10.94,1.1376,19.606262,2600
2018-12-07,118.089996,37972,263.570007,11.11,1.1378,20.093685,2600
2018-12-10,117.68,38369,264.070007,10.75,1.1356,20.024052,2590
2018-12-11,117.540001,38331,264.130005,10.95,1.1316,19.904684,2580
2018-12-12,117.790001,38561,265.459991,10.82,1.1368,20.332422,2570
2018-12-13,117.529999,38356,265.369995,11.21,1.1363,20.37221,2560
2018-12-14,117.059998,38054,260.470001,10.82,1.1309,20.014107,2545
2018-12-17,117.870003,38169,255.360001,10.45,1.1347,20.501528,2530
2018-12-18,118.150002,37453,255.080002,9.79,1.1361,20.979,2515
2018-12-19,117.43,37679,251.25999500000003,10.02,1.1377,19.845001,2500
2018-12-20,119.239998,37525,247.169998,9.72,1.1446,20.67,2500
2018-12-21,118.720001,37256,240.699997,9.57,1.1369,20.440001,2480
2018-12-24,120.019997,37541,234.339996,9.29,1.14,21.09,2480
2018-12-26,119.660004,38253,246.179993,9.9,1.1353,20.620001,2480
2018-12-27,120.57,38690,248.070007,9.62,1.143,20.969999,2470
2018-12-28,121.059998,38706,247.75,9.53,1.1438,20.6,2460
